path,label,title,author,license,license_url,source_page,original_url,download_url,collected_at,width,height,sha256,modification
experiments/data/raw/butterfly/64927836.jpg,butterfly,"File:Monarch - Danaus plexippus, Meadowood Farm SRMA, Mason Neck, Virginia (35721532092).jpg",Judy Gallagher,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"https://commons.wikimedia.org/wiki/File:Monarch_-_Danaus_plexippus,_Meadowood_Farm_SRMA,_Mason_Neck,_Virginia_(35721532092).jpg",https://upload.wikimedia.org/wikipedia/commons/1/17/Monarch_-_Danaus_plexippus%2C_Meadowood_Farm_SRMA%2C_Mason_Neck%2C_Virginia_%2835721532092%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/Monarch_-_Danaus_plexippus%2C_Meadowood_Farm_SRMA%2C_Mason_Neck%2C_Virginia_%2835721532092%29.jpg/960px-Monarch_-_Danaus_plexippus%2C_Meadowood_Farm_SRMA%2C_Mason_Neck%2C_Virginia_%2835721532092%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,1484,7329155bf1061757f9e82beb8e2881e8597f053705694ef564a113324e0e10b9,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/butterfly/111141128.jpg,butterfly,File:Danaus plexippus Monarch and Tetragonula carbonaria Sugarbag bee on Xanthorrhoea johnsonii inflorescence 74 Sunbury St Geebung P1100204.jpg,John Robert McPherson,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Danaus_plexippus_Monarch_and_Tetragonula_carbonaria_Sugarbag_bee_on_Xanthorrhoea_johnsonii_inflorescence_74_Sunbury_St_Geebung_P1100204.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f6/Danaus_plexippus_Monarch_and_Tetragonula_carbonaria_Sugarbag_bee_on_Xanthorrhoea_johnsonii_inflorescence_74_Sunbury_St_Geebung_P1100204.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/Danaus_plexippus_Monarch_and_Tetragonula_carbonaria_Sugarbag_bee_on_Xanthorrhoea_johnsonii_inflorescence_74_Sunbury_St_Geebung_P1100204.jpg/960px-Danaus_plexippus_Monarch_and_Tetragonula_carbonaria_Sugarbag_bee_on_Xanthorrhoea_johnsonii_inflorescence_74_Sunbury_St_Geebung_P1100204.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,1280,0ee9bd97f02e11fc77fac84334ff86fa05a0627dcc1949c686e9b6c15e7372e1,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/butterfly/148573413.jpg,butterfly,File:Monarch Butterfly Danaus plexippus Male on Red Clover Red Clover Trifolium pratense 3936.jpg,ImagePerson,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Monarch_Butterfly_Danaus_plexippus_Male_on_Red_Clover_Red_Clover_Trifolium_pratense_3936.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/Monarch_Butterfly_Danaus_plexippus_Male_on_Red_Clover_Red_Clover_Trifolium_pratense_3936.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/Monarch_Butterfly_Danaus_plexippus_Male_on_Red_Clover_Red_Clover_Trifolium_pratense_3936.jpg/960px-Monarch_Butterfly_Danaus_plexippus_Male_on_Red_Clover_Red_Clover_Trifolium_pratense_3936.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,640,d0dc1fd59d67dafcece3989f1dee4c798371e495c211288e02afa0e54e086bd0,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/butterfly/1226444.jpg,butterfly,File:Danaus plexippus.JPG,Simon Koopmann,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,https://commons.wikimedia.org/wiki/File:Danaus_plexippus.JPG,https://upload.wikimedia.org/wikipedia/commons/5/53/Danaus_plexippus.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/Danaus_plexippus.JPG/960px-Danaus_plexippus.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,638,42267fa95e3bee0199c002f99ad3279beae15e10c012fd9351eb46df2c010783,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/butterfly/126550410.jpg,butterfly,File:Danaus plexippus 161367323.jpg,Miranda Kohout,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Danaus_plexippus_161367323.jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/Danaus_plexippus_161367323.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/Danaus_plexippus_161367323.jpg/960px-Danaus_plexippus_161367323.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,1280,0f3e2996fe25de582ac2b78f534e90a2a90824dc0de73dd7a3fddea1c8cecfeb,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/butterfly/31876658.jpg,butterfly,File:Monarch (Danaus plexippus) (7174004787).jpg,Peter Broster,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Monarch_(Danaus_plexippus)_(7174004787).jpg,https://upload.wikimedia.org/wikipedia/commons/7/74/Monarch_%28Danaus_plexippus%29_%287174004787%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Monarch_%28Danaus_plexippus%29_%287174004787%29.jpg/960px-Monarch_%28Danaus_plexippus%29_%287174004787%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,720,59ec74e125658542f8d62201c99216a35bae494b45dbfcd4967d1c0d22e94e29,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/butterfly/75552878.jpg,butterfly,"File:Monarch (Danaus plexippus) - Mississauga, Ontario.jpg",Ryan Hodnett,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Monarch_(Danaus_plexippus)_-_Mississauga,_Ontario.jpg",https://upload.wikimedia.org/wikipedia/commons/d/d5/Monarch_%28Danaus_plexippus%29_-_Mississauga%2C_Ontario.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/Monarch_%28Danaus_plexippus%29_-_Mississauga%2C_Ontario.jpg/960px-Monarch_%28Danaus_plexippus%29_-_Mississauga%2C_Ontario.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,768,310969b6e4e850d4e622c5f72d8649aa657890ea0e947258ed6780c2ab5609c8,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/butterfly/43158938.jpg,butterfly,"File:Monarch Butterfly (Danaus plexippus) - Guelph, Ontario.jpg",Ryan Hodnett,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Monarch_Butterfly_(Danaus_plexippus)_-_Guelph,_Ontario.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a6/Monarch_Butterfly_%28Danaus_plexippus%29_-_Guelph%2C_Ontario.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a6/Monarch_Butterfly_%28Danaus_plexippus%29_-_Guelph%2C_Ontario.jpg/960px-Monarch_Butterfly_%28Danaus_plexippus%29_-_Guelph%2C_Ontario.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,540,98e632565503c82b19048b424013003d530237afbf9f9929f26c15c86b7d0a87,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/butterfly/111141166.jpg,butterfly,File:Danaus plexippus Monarch and Tetragonula carbonaria Sugarbag bee on Xanthorrhoea johnsonii inflorescence 74 Sunbury St Geebung P1100215.jpg,John Robert McPherson,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Danaus_plexippus_Monarch_and_Tetragonula_carbonaria_Sugarbag_bee_on_Xanthorrhoea_johnsonii_inflorescence_74_Sunbury_St_Geebung_P1100215.jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/Danaus_plexippus_Monarch_and_Tetragonula_carbonaria_Sugarbag_bee_on_Xanthorrhoea_johnsonii_inflorescence_74_Sunbury_St_Geebung_P1100215.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/Danaus_plexippus_Monarch_and_Tetragonula_carbonaria_Sugarbag_bee_on_Xanthorrhoea_johnsonii_inflorescence_74_Sunbury_St_Geebung_P1100215.jpg/960px-Danaus_plexippus_Monarch_and_Tetragonula_carbonaria_Sugarbag_bee_on_Xanthorrhoea_johnsonii_inflorescence_74_Sunbury_St_Geebung_P1100215.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,720,9e90f60d3824fa105bfd1aec0eef7c87dd15767dd4206835eb4d59f3bebecbef,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/butterfly/17312601.jpg,butterfly,File:Danaus Plexippus nectaring.jpg,Paolo Costa Baldi,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Danaus_Plexippus_nectaring.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Danaus_Plexippus_nectaring.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2c/Danaus_Plexippus_nectaring.jpg/960px-Danaus_Plexippus_nectaring.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,739,b20ae09ec20b4a0e86e8681d45c90fbcbbfa1d80408f9a02a8ed9c91bd6b24a9,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/14781941.jpg,dragonfly,File:Anax imperator qtl2.jpg,Quartl,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_qtl2.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/Anax_imperator_qtl2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/Anax_imperator_qtl2.jpg/960px-Anax_imperator_qtl2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,736,cccd1da0d71d6be6d53429eb6883874315e1269e06afd94afdf5747b7f28abf2,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/61223735.jpg,dragonfly,File:Anax imperator 2015 11 23 6807.jpg,Alandmanson,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_2015_11_23_6807.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Anax_imperator_2015_11_23_6807.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/Anax_imperator_2015_11_23_6807.jpg/960px-Anax_imperator_2015_11_23_6807.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,534,08f18cb6dddc65d3a1a8d2f126c54631c49dc31c0520fa7c5dfbe22e164347d5,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/42045065.jpg,dragonfly,File:Emperor dragonfly (Anax imperator) female.JPG,Charles J. Sharp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Emperor_dragonfly_(Anax_imperator)_female.JPG,https://upload.wikimedia.org/wikipedia/commons/5/5e/Emperor_dragonfly_%28Anax_imperator%29_female.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/Emperor_dragonfly_%28Anax_imperator%29_female.JPG/960px-Emperor_dragonfly_%28Anax_imperator%29_female.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,640,f43dde348f044da01c386de97112a9d4be5ca7bd5b0a263f5fb99c83836434d8,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/10853607.jpg,dragonfly,File:Anax imperator-pjt.jpg,pjt56 --- If you use the picture outside Wikipedia I would appreciate a short e-mail to pjt56@gmx.net,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://commons.wikimedia.org/wiki/File:Anax_imperator-pjt.jpg,https://upload.wikimedia.org/wikipedia/commons/3/31/Anax_imperator-pjt.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/Anax_imperator-pjt.jpg/960px-Anax_imperator-pjt.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,639,d19f5e9af5cd56d07fd8cc69bf397b6030c5d2cd62f6ddf246616ebb1beaa0ac,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/14797813.jpg,dragonfly,File:Anax imperator qtl3.jpg,Quartl,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_qtl3.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Anax_imperator_qtl3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Anax_imperator_qtl3.jpg/960px-Anax_imperator_qtl3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,673,536896c50e2dcc061b42b5623bb96742f3231ac0e4fea57a5198508a0cef9854,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/148879685.jpg,dragonfly,"File:Bayerischer Spessart Naturpark, Große Königslibelle (Anax imperator).jpg",Thomas Fuhrmann,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"https://commons.wikimedia.org/wiki/File:Bayerischer_Spessart_Naturpark,_Gro%C3%9Fe_K%C3%B6nigslibelle_(Anax_imperator).jpg",https://upload.wikimedia.org/wikipedia/commons/6/61/Bayerischer_Spessart_Naturpark%2C_Gro%C3%9Fe_K%C3%B6nigslibelle_%28Anax_imperator%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/Bayerischer_Spessart_Naturpark%2C_Gro%C3%9Fe_K%C3%B6nigslibelle_%28Anax_imperator%29.jpg/960px-Bayerischer_Spessart_Naturpark%2C_Gro%C3%9Fe_K%C3%B6nigslibelle_%28Anax_imperator%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,640,b7c572280d829dacdd34d0c020a793a183bf99022ab84d743864293fe66bb0bd,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/49555114.jpg,dragonfly,File:Anax imperator Ymerawdwr.jpg,Alun Williams333,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_Ymerawdwr.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Anax_imperator_Ymerawdwr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/Anax_imperator_Ymerawdwr.jpg/960px-Anax_imperator_Ymerawdwr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,1423,dc598d3f265d15db9f4e7bd8fd74b513cac21569d3c61b5b4e1d43f7853463a2,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/80810476.jpg,dragonfly,File:Anax imperator Große Königslibelle-3858.jpg,Isiwal,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_Gro%C3%9Fe_K%C3%B6nigslibelle-3858.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0b/Anax_imperator_Gro%C3%9Fe_K%C3%B6nigslibelle-3858.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0b/Anax_imperator_Gro%C3%9Fe_K%C3%B6nigslibelle-3858.jpg/960px-Anax_imperator_Gro%C3%9Fe_K%C3%B6nigslibelle-3858.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,720,3a232940505b1e07c6821441946ff21dd52ca31632b3d396a1904dfa310cb305,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/60608629.jpg,dragonfly,File:Emperor dragonfly (Anax imperator) male 2.jpg,Charles J. Sharp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Emperor_dragonfly_(Anax_imperator)_male_2.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6f/Emperor_dragonfly_%28Anax_imperator%29_male_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/Emperor_dragonfly_%28Anax_imperator%29_male_2.jpg/960px-Emperor_dragonfly_%28Anax_imperator%29_male_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,640,bc83af99d858987f62cac2147c7a9b69e2033b248aa9178b7e33429b05a609e3,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/14781381.jpg,dragonfly,File:Anax imperator qtl1.jpg,Quartl,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_qtl1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/Anax_imperator_qtl1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/Anax_imperator_qtl1.jpg/960px-Anax_imperator_qtl1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,684,321b7797504bbfdea12154caae3da5a95e4a4b51b37101ff71db845be927bacd,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/147042877.jpg,dragonfly,File:Emperor dragonfly (Anax imperator) male in flight Malta.jpg,Charles J. Sharp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Emperor_dragonfly_(Anax_imperator)_male_in_flight_Malta.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Emperor_dragonfly_%28Anax_imperator%29_male_in_flight_Malta.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/Emperor_dragonfly_%28Anax_imperator%29_male_in_flight_Malta.jpg/960px-Emperor_dragonfly_%28Anax_imperator%29_male_in_flight_Malta.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,640,98353d8483f60291ec982f75c6947c0f78a95f84bf564d507d8e20ffffb5001b,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/69941005.jpg,dragonfly,File:Anax imperator 1.jpg,Zoran Gavrilović,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_1.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Anax_imperator_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/Anax_imperator_1.jpg/960px-Anax_imperator_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,819,4b185e32aa1422e787b8054bf49e409faccf515da9cbf54b7862c1780ba986ab,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/63755728.jpg,dragonfly,File:Blue Emperor male . Anax imperator (35667739312).jpg,"gailhampshire from Cradley, Malvern, U.K",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Blue_Emperor_male_._Anax_imperator_(35667739312).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Blue_Emperor_male_._Anax_imperator_%2835667739312%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/Blue_Emperor_male_._Anax_imperator_%2835667739312%29.jpg/960px-Blue_Emperor_male_._Anax_imperator_%2835667739312%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,902,78ea82a3c4070d4aad60d6bcee8dfa5086c433f788517d5774cd8e38d11824d6,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/210257.jpg,dragonfly,File:Anax imperator female.jpg,,Public domain,,https://commons.wikimedia.org/wiki/File:Anax_imperator_female.jpg,https://upload.wikimedia.org/wikipedia/commons/4/46/Anax_imperator_female.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/Anax_imperator_female.jpg/960px-Anax_imperator_female.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,720,7e69be12921bb7e3c19d150b4302da6a0fbfd5689d9887deb042a6b0758c196e,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/49987380.jpg,dragonfly,File:Blue Emperor. Anax Imperator. head detail - Flickr - gailhampshire.jpg,"gailhampshire from Cradley, Malvern, U.K",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,https://commons.wikimedia.org/wiki/File:Blue_Emperor._Anax_Imperator._head_detail_-_Flickr_-_gailhampshire.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Blue_Emperor._Anax_Imperator._head_detail_-_Flickr_-_gailhampshire.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/Blue_Emperor._Anax_Imperator._head_detail_-_Flickr_-_gailhampshire.jpg/960px-Blue_Emperor._Anax_Imperator._head_detail_-_Flickr_-_gailhampshire.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,842,800f1dbf68e4f51fa838d483fbb4b9d2207aa48d20e153bed4ebef4e5fd9d539,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/21224117.jpg,dragonfly,File:Anax imperator CBMen 4.jpg,Donkey shot,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_CBMen_4.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Anax_imperator_CBMen_4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/b/b3/Anax_imperator_CBMen_4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,2026-09-07,900,1200,34616485cf985b0ef87c33b66d6275580046e039d0a006e5f36f2bedfce82313,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/2173910.jpg,dragonfly,File:Anax imperator male.jpg,Agnieszka Urbaniak (to talk),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_male.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Anax_imperator_male.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/Anax_imperator_male.jpg/960px-Anax_imperator_male.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,720,ab4a02995d2127358d45b2faca429a742d8bd9954c2a9387e87b4ebbdddac156,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/113143671.jpg,dragonfly,File:Anax imperator 52.jpg,Milanilic53,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_52.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Anax_imperator_52.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Anax_imperator_52.jpg/960px-Anax_imperator_52.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,640,e5cecea2e79628a593a841398710eed39bcefc080f51faa453aee5807d018e80,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/27643045.jpg,dragonfly,File:Anax imperator (3363887500).jpg,"Juan Emilio from Las Palmas de Gran Canaria, España",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_(3363887500).jpg,https://upload.wikimedia.org/wikipedia/commons/7/75/Anax_imperator_%283363887500%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Anax_imperator_%283363887500%29.jpg/960px-Anax_imperator_%283363887500%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,720,3d1ab21432479c5b16b7fc0525121feae6cf20700d13cca1b988f8304b11e961,Wikimedia server thumbnail; no local pixel editing
experiments/data/raw/dragonfly/14864001.jpg,dragonfly,File:Anax imperator qtl5.jpg,Quartl,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://commons.wikimedia.org/wiki/File:Anax_imperator_qtl5.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Anax_imperator_qtl5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/Anax_imperator_qtl5.jpg/960px-Anax_imperator_qtl5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,2026-09-07,960,662,fc11268435f8c409ea43cc1c911444a5fd1b0d97b55221905bca6dbbce9ad3fd,Wikimedia server thumbnail; no local pixel editing
